prikey,Key,User,Upload Time,Survey Name,Version,Complete,Survey Notes,Location Trigger,Instance Name,_start,_end,_device,site,plot,quadrat,host,phenologyhost__1,phenologyhost__2,phenologyhost__3,light,gbh1,gbh2,gbh3,gbh4,gbh5,infest
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Tectona grandis,1,0,0,20,10,7,6,14,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Morinda coreia,1,0,0,50,6,8,9,5,4,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Cochlospermum religiosa,0,0,0,0,35,,,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,1,23.8999999999999986,49,,,,,1
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Hardwickia binata,1,0,0,6,36,,,,,1
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,0,11,9,9,8,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Ficus benghalensis,1,0,0,5,6,6,4,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Syzgium cumini,1,0,0,26,27,18,9,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,0,5.40000000000000036,9,2,,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,0,9.59999999999999964,9,,,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Dolichandrone falcata,1,0,1,18,37,25,12,17,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,0,3,10,,,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Bridelia retusa,1,0,0,50,13,12,14,24,19,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Manilkara hexandra,1,0,0,4,12,,,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Manilkara hexandra,1,0,0,3,6,4,5,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Manilkara hexandra,1,0,0,2,3,4,5,5,3,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Gmelina arborea,1,0,0,14.1999999999999993,8,7,7,8,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,0,19.3999999999999986,20,,,,,1
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,1,12,17,,,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,0,12,13,,,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Morinda coreia,1,0,0,7,9,,,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Albizia lebbeck,1,0,0,2,10,,,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,1,1,12.5999999999999996,6,5,6,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,0,12.5999999999999996,7,9,8,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Albizia lebbeck,1,0,0,2,14,,,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Manilkara hexandra,1,1,0,14,8,6,10,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Ziziphus oenoplia,1,0,1,5,7,5,,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,0,18,13,,,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Morinda coreia,1,0,0,23,18,20,,,,1
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Cleistanthus collinus,1,0,1,46.5,15,12,19,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,0,2,14,,,,,2
9,,preethi1433@gmail.com,2018-01-29 11:30:19.213+00,9026,3,t,"[basic]
this is plot 1 in aranya
entry
straight
right",,,2018-01-23 01:48:29.545+00,2018-01-29 11:05:02.36+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,1,5,12,4,5,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Gliricidia,1,0,0,6.40000000000000036,7,6,4,7,13,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Morinda coreia,1,0,0,5,7,,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,0,21,11,,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Morinda coreia,1,0,1,12,17,,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Ziziphus oenoplia,1,0,1,12,9,,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Morinda coreia,1,0,0,43.6000000000000014,14,,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Ziziphus oenoplia,1,0,1,5,9,,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Gliricidia,1,0,0,7,7,7,6,9,5,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,1,1,6,4,3,2.5,5,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,0,3,13,,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,1,4,7,3,6,5,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Casuarina equisetifolia,1,1,1,17.3999999999999986,32,24,,,,1
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Syzgium cumini,1,0,0,26.5,45,,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,0,31,9,,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Casuarina equisetifolia,1,0,0,15,81,,,,,1
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,0,5,7,4,5,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Memecylon umbellatum,1,0,0,4,8,5,7,6,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,1,3,26,,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,0,23,11,,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Casuarina equisetifolia,1,0,0,25,46,,,,,1
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,1,0,15,5,6,5.5,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,0,23,5,4,3,4,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,1,20.8999999999999986,16,10,9,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Syzgium cumini,1,0,0,25,43,,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Syzgium cumini,1,0,0,25,16,7,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,1,3.39999999999999991,5,4,9,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Syzgium cumini,1,0,0,13,12,,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,1,6,5,6,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,0,6,7,,,,,1
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,0,8.30000000000000071,4,8,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,1,0,15.5,7,7,7,7,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,9.30000000000000071,17,,,,,1
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,11.6999999999999993,11,,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Acacia holosericea,1,1,1,5,12,,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Acacia mangium,1,0,1,19,12,,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,0,26.3999999999999986,6,8,3,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,11.0999999999999996,9,7,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,1,3,5,4,4,8,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,1,2,5,3,3,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,1,2.70000000000000018,14,18,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,0,5,6,6,7,7,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Bridelia retusa,1,0,0,31.3000000000000007,11,,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Memecylon umbellatum,1,0,0,2,7,5,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Ziziphus oenoplia,1,0,1,40,12,6,3,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,0,3,5,7,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Morinda coreia,1,0,0,5,6,9,,,,2
10,,preethi1433@gmail.com,2018-01-29 11:30:19.64+00,9026,3,t,"[basic]
this is plot 2 at aranya
after plot 1
walk ahead
on right after turning you'll see 3 casuarina",,,2018-01-23 09:10:29.003+00,2018-01-29 11:05:12.328+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,0,5,5,7,3,,,2
11,,preethi1433@gmail.com,2018-01-29 11:30:20.064+00,9026,3,t,"[basic]
plot 3 behind temple",,,2018-01-24 01:40:34.118+00,2018-01-29 11:18:26.079+00,864238033920043,aranya,plot1,,Acacia holosericea,1,1,0,0.100000000000000006,12,,,,,2
11,,preethi1433@gmail.com,2018-01-29 11:30:20.064+00,9026,3,t,"[basic]
plot 3 behind temple",,,2018-01-24 01:40:34.118+00,2018-01-29 11:18:26.079+00,864238033920043,aranya,plot1,,Morinda coreia,1,0,1,2,14,9,,,,2
11,,preethi1433@gmail.com,2018-01-29 11:30:20.064+00,9026,3,t,"[basic]
plot 3 behind temple",,,2018-01-24 01:40:34.118+00,2018-01-29 11:18:26.079+00,864238033920043,aranya,plot1,,Casuarina equisetifolia,1,0,1,2,8,2,3,,,2
11,,preethi1433@gmail.com,2018-01-29 11:30:20.064+00,9026,3,t,"[basic]
plot 3 behind temple",,,2018-01-24 01:40:34.118+00,2018-01-29 11:18:26.079+00,864238033920043,aranya,plot1,,Gliricidia,1,0,0,1.5,8,9,10,9,9,2
11,,preethi1433@gmail.com,2018-01-29 11:30:20.064+00,9026,3,t,"[basic]
plot 3 behind temple",,,2018-01-24 01:40:34.118+00,2018-01-29 11:18:26.079+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,0,1.60000000000000009,11,,,,,2
11,,preethi1433@gmail.com,2018-01-29 11:30:20.064+00,9026,3,t,"[basic]
plot 3 behind temple",,,2018-01-24 01:40:34.118+00,2018-01-29 11:18:26.079+00,864238033920043,aranya,plot1,,Gliricidia,1,0,0,1.60000000000000009,6,8,7,10,,2
11,,preethi1433@gmail.com,2018-01-29 11:30:20.064+00,9026,3,t,"[basic]
plot 3 behind temple",,,2018-01-24 01:40:34.118+00,2018-01-29 11:18:26.079+00,864238033920043,aranya,plot1,,Bridelia retusa,1,0,0,2,5,5,,,,2
11,,preethi1433@gmail.com,2018-01-29 11:30:20.064+00,9026,3,t,"[basic]
plot 3 behind temple",,,2018-01-24 01:40:34.118+00,2018-01-29 11:18:26.079+00,864238033920043,aranya,plot1,,Gliricidia,1,0,0,0.699999999999999956,5,8,11,10,,2
11,,preethi1433@gmail.com,2018-01-29 11:30:20.064+00,9026,3,t,"[basic]
plot 3 behind temple",,,2018-01-24 01:40:34.118+00,2018-01-29 11:18:26.079+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,0,1,7,2,,,,2
11,,preethi1433@gmail.com,2018-01-29 11:30:20.064+00,9026,3,t,"[basic]
plot 3 behind temple",,,2018-01-24 01:40:34.118+00,2018-01-29 11:18:26.079+00,864238033920043,aranya,plot1,,Bridelia retusa,1,0,1,5,17,,,,,2
